employee_code,kpi_code,period,target,actual,achievement_percentage,weight,weighted_score,source
EMP0046,QUALITY_RATE,2026-08,98,90.62,92.46,20,18.49,PRODUCTION
EMP0046,DEFECT_RATE,2026-08,2,9.38,21.31,10,2.13,PRODUCTION
EMP0046,SAFETY_INCIDENTS,2026-08,0,0,150,10,15,PRODUCTION
EMP0047,ATTENDANCE_RATE,2026-08,95,80.95,85.21,20,17.04,ATTENDANCE
EMP0047,PUNCTUALITY,2026-08,90,82.35,91.5,10,9.15,ATTENDANCE
EMP0047,PRODUCTION_TARGET_ACHIEVEMENT,2026-08,100,73.13,73.13,30,21.94,PRODUCTION
EMP0047,QUALITY_RATE,2026-08,98,96.89,98.87,20,19.77,PRODUCTION
EMP0047,DEFECT_RATE,2026-08,2,3.11,64.36,10,6.44,PRODUCTION
EMP0047,SAFETY_INCIDENTS,2026-08,0,0,150,10,15,PRODUCTION
EMP0048,ATTENDANCE_RATE,2026-08,95,100,105.26,20,21.05,ATTENDANCE
EMP0048,PUNCTUALITY,2026-08,90,100,111.11,10,11.11,ATTENDANCE
EMP0048,PRODUCTION_TARGET_ACHIEVEMENT,2026-08,100,76.47,76.47,30,22.94,PRODUCTION
EMP0048,QUALITY_RATE,2026-08,98,96.15,98.12,20,19.62,PRODUCTION
EMP0048,DEFECT_RATE,2026-08,2,3.85,52,10,5.2,PRODUCTION
EMP0048,SAFETY_INCIDENTS,2026-08,0,0,150,10,15,PRODUCTION
EMP0049,ATTENDANCE_RATE,2026-08,95,85.71,90.23,15,13.53,ATTENDANCE
EMP0049,QUALITY_RATE,2026-08,98,0,0,25,0,PRODUCTION
EMP0049,DEFECT_RATE,2026-08,2,0,150,20,30,PRODUCTION
EMP0049,MANAGEMENT_EFFECTIVENESS,2026-08,90,49.5,55,40,22,MANUAL
EMP0050,ATTENDANCE_RATE,2026-08,95,90.48,95.24,20,19.05,ATTENDANCE
EMP0050,PUNCTUALITY,2026-08,90,78.95,87.72,15,13.16,ATTENDANCE
EMP0050,QUALITY_RATE,2026-08,98,0,0,35,0,PRODUCTION
EMP0050,DEFECT_RATE,2026-08,2,0,150,30,45,PRODUCTION
EMP0051,ATTENDANCE_RATE,2026-08,95,80.95,85.21,20,17.04,ATTENDANCE
EMP0051,PUNCTUALITY,2026-08,90,47.06,52.29,15,7.84,ATTENDANCE
EMP0051,QUALITY_RATE,2026-08,98,0,0,35,0,PRODUCTION
EMP0051,DEFECT_RATE,2026-08,2,0,150,30,45,PRODUCTION
EMP0052,ATTENDANCE_RATE,2026-08,95,85.71,90.23,20,18.05,ATTENDANCE
EMP0052,PUNCTUALITY,2026-08,90,66.67,74.07,15,11.11,ATTENDANCE
EMP0052,QUALITY_RATE,2026-08,98,0,0,35,0,PRODUCTION
EMP0052,DEFECT_RATE,2026-08,2,0,150,30,45,PRODUCTION
EMP0053,ATTENDANCE_RATE,2026-08,95,100,105.26,20,21.05,ATTENDANCE
EMP0053,PUNCTUALITY,2026-08,90,76.47,84.97,15,12.75,ATTENDANCE
EMP0053,QUALITY_RATE,2026-08,98,0,0,35,0,PRODUCTION
EMP0053,DEFECT_RATE,2026-08,2,0,150,30,45,PRODUCTION
EMP0054,ATTENDANCE_RATE,2026-08,95,85.71,90.23,20,18.05,ATTENDANCE
EMP0054,PUNCTUALITY,2026-08,90,83.33,92.59,15,13.89,ATTENDANCE
EMP0054,QUALITY_RATE,2026-08,98,0,0,35,0,PRODUCTION
EMP0054,DEFECT_RATE,2026-08,2,0,150,30,45,PRODUCTION
EMP0055,ATTENDANCE_RATE,2026-08,95,95.24,100.25,20,20.05,ATTENDANCE
EMP0055,PUNCTUALITY,2026-08,90,100,111.11,15,16.67,ATTENDANCE
EMP0055,QUALITY_RATE,2026-08,98,0,0,35,0,PRODUCTION
EMP0055,DEFECT_RATE,2026-08,2,0,150,30,45,PRODUCTION
EMP0056,ATTENDANCE_RATE,2026-08,95,90.48,95.24,20,19.05,ATTENDANCE
EMP0056,PUNCTUALITY,2026-08,90,57.89,64.33,15,9.65,ATTENDANCE
EMP0056,QUALITY_RATE,2026-08,98,0,0,35,0,PRODUCTION
EMP0056,DEFECT_RATE,2026-08,2,0,150,30,45,PRODUCTION
EMP0057,ATTENDANCE_RATE,2026-08,95,100,105.26,20,21.05,ATTENDANCE
EMP0057,PUNCTUALITY,2026-08,90,66.67,74.07,15,11.11,ATTENDANCE
EMP0057,QUALITY_RATE,2026-08,98,0,0,35,0,PRODUCTION
EMP0057,DEFECT_RATE,2026-08,2,0,150,30,45,PRODUCTION
EMP0058,ATTENDANCE_RATE,2026-08,95,80.95,85.21,20,17.04,ATTENDANCE
EMP0058,PUNCTUALITY,2026-08,90,70.59,78.43,15,11.76,ATTENDANCE
EMP0058,QUALITY_RATE,2026-08,98,0,0,35,0,PRODUCTION
EMP0058,DEFECT_RATE,2026-08,2,0,150,30,45,PRODUCTION
EMP0059,ATTENDANCE_RATE,2026-08,95,90.48,95.24,20,19.05,ATTENDANCE
EMP0059,PUNCTUALITY,2026-08,90,89.47,99.42,15,14.91,ATTENDANCE
EMP0059,QUALITY_RATE,2026-08,98,0,0,35,0,PRODUCTION
EMP0059,DEFECT_RATE,2026-08,2,0,150,30,45,PRODUCTION
EMP0060,ATTENDANCE_RATE,2026-08,95,100,105.26,20,21.05,ATTENDANCE
EMP0060,PUNCTUALITY,2026-08,90,85.71,95.24,15,14.29,ATTENDANCE
EMP0060,QUALITY_RATE,2026-08,98,0,0,35,0,PRODUCTION
EMP0060,DEFECT_RATE,2026-08,2,0,150,30,45,PRODUCTION
EMP0061,ATTENDANCE_RATE,2026-08,95,90.48,95.24,15,14.29,ATTENDANCE
EMP0061,TASK_COMPLETION_RATE,2026-08,95,76.08,80.08,25,20.02,MANUAL
EMP0061,COST_EFFICIENCY,2026-08,90,70.69,78.54,20,15.71,MANUAL
EMP0061,MANAGEMENT_EFFECTIVENESS,2026-08,90,72.77,80.85,40,32.34,MANUAL
EMP0062,ATTENDANCE_RATE,2026-08,95,80.95,85.21,30,25.56,ATTENDANCE
EMP0062,PUNCTUALITY,2026-08,90,64.71,71.9,20,14.38,ATTENDANCE
EMP0062,TASK_COMPLETION_RATE,2026-08,95,72.5,76.32,30,22.9,MANUAL
EMP0062,COST_EFFICIENCY,2026-08,90,60.91,67.68,20,13.54,MANUAL
EMP0063,ATTENDANCE_RATE,2026-08,95,85.71,90.23,30,27.07,ATTENDANCE
EMP0063,PUNCTUALITY,2026-08,90,66.67,74.07,20,14.81,ATTENDANCE
EMP0063,TASK_COMPLETION_RATE,2026-08,95,46.32,48.76,30,14.63,MANUAL
EMP0063,COST_EFFICIENCY,2026-08,90,50.56,56.18,20,11.24,MANUAL
EMP0064,ATTENDANCE_RATE,2026-08,95,0,0,30,0,ATTENDANCE
EMP0064,PUNCTUALITY,2026-08,90,0,0,20,0,ATTENDANCE
EMP0064,TASK_COMPLETION_RATE,2026-08,95,67.27,70.81,30,21.24,MANUAL
EMP0064,COST_EFFICIENCY,2026-08,90,65.04,72.27,20,14.45,MANUAL
EMP0065,ATTENDANCE_RATE,2026-08,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0065,PUNCTUALITY,2026-08,90,65,72.22,20,14.44,ATTENDANCE
EMP0065,TASK_COMPLETION_RATE,2026-08,95,96.87,101.97,30,30.59,MANUAL
EMP0065,COST_EFFICIENCY,2026-08,90,86.21,95.79,20,19.16,MANUAL
EMP0066,ATTENDANCE_RATE,2026-08,95,85.71,90.23,30,27.07,ATTENDANCE
EMP0066,PUNCTUALITY,2026-08,90,33.33,37.04,20,7.41,ATTENDANCE
EMP0066,TASK_COMPLETION_RATE,2026-08,95,52.86,55.64,30,16.69,MANUAL
EMP0066,COST_EFFICIENCY,2026-08,90,46.8,52,20,10.4,MANUAL
EMP0067,ATTENDANCE_RATE,2026-08,95,100,105.26,30,31.58,ATTENDANCE
EMP0067,PUNCTUALITY,2026-08,90,85.71,95.24,20,19.05,ATTENDANCE
EMP0067,TASK_COMPLETION_RATE,2026-08,95,75.09,79.04,30,23.71,MANUAL
EMP0067,COST_EFFICIENCY,2026-08,90,63.61,70.68,20,14.14,MANUAL
EMP0068,ATTENDANCE_RATE,2026-08,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0068,PUNCTUALITY,2026-08,90,85,94.44,20,18.89,ATTENDANCE
EMP0068,TASK_COMPLETION_RATE,2026-08,95,80.8,85.05,30,25.52,MANUAL
EMP0068,COST_EFFICIENCY,2026-08,90,67.07,74.52,20,14.9,MANUAL
EMP0069,ATTENDANCE_RATE,2026-08,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0069,PUNCTUALITY,2026-08,90,73.68,81.87,20,16.37,ATTENDANCE
EMP0069,TASK_COMPLETION_RATE,2026-08,95,68.8,72.42,30,21.73,MANUAL
EMP0069,COST_EFFICIENCY,2026-08,90,61.34,68.16,20,13.63,MANUAL
EMP0070,ATTENDANCE_RATE,2026-08,95,100,105.26,30,31.58,ATTENDANCE
EMP0070,PUNCTUALITY,2026-08,90,90.48,100.53,20,20.11,ATTENDANCE
EMP0070,TASK_COMPLETION_RATE,2026-08,95,73.51,77.38,30,23.21,MANUAL
EMP0070,COST_EFFICIENCY,2026-08,90,61.1,67.89,20,13.58,MANUAL
EMP0071,ATTENDANCE_RATE,2026-08,95,100,105.26,15,15.79,ATTENDANCE
EMP0071,TASK_COMPLETION_RATE,2026-08,95,77.52,81.6,25,20.4,MANUAL
EMP0071,COST_EFFICIENCY,2026-08,90,77.76,86.4,20,17.28,MANUAL
EMP0071,MANAGEMENT_EFFECTIVENESS,2026-08,90,74.16,82.4,40,32.96,MANUAL
EMP0072,ATTENDANCE_RATE,2026-08,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0072,PUNCTUALITY,2026-08,90,78.95,87.72,20,17.54,ATTENDANCE
EMP0072,TASK_COMPLETION_RATE,2026-08,95,48.34,50.88,35,17.81,MANUAL
EMP0072,COST_EFFICIENCY,2026-08,90,46.22,51.36,15,7.7,MANUAL
EMP0073,ATTENDANCE_RATE,2026-08,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0073,PUNCTUALITY,2026-08,90,73.68,81.87,20,16.37,ATTENDANCE
EMP0073,TASK_COMPLETION_RATE,2026-08,95,74.81,78.75,35,27.56,MANUAL
EMP0073,COST_EFFICIENCY,2026-08,90,68.18,75.75,15,11.36,MANUAL
EMP0074,ATTENDANCE_RATE,2026-08,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0074,PUNCTUALITY,2026-08,90,80,88.89,20,17.78,ATTENDANCE
EMP0074,TASK_COMPLETION_RATE,2026-08,95,64.3,67.68,35,23.69,MANUAL
EMP0074,COST_EFFICIENCY,2026-08,90,64.8,72,15,10.8,MANUAL
EMP0075,ATTENDANCE_RATE,2026-08,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0075,PUNCTUALITY,2026-08,90,80,88.89,20,17.78,ATTENDANCE
EMP0075,TASK_COMPLETION_RATE,2026-08,95,69.35,73,35,25.55,MANUAL
EMP0075,COST_EFFICIENCY,2026-08,90,67.67,75.19,15,11.28,MANUAL
EMP0076,ATTENDANCE_RATE,2026-08,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0076,PUNCTUALITY,2026-08,90,70,77.78,20,15.56,ATTENDANCE
EMP0076,TASK_COMPLETION_RATE,2026-08,95,71.43,75.19,35,26.32,MANUAL
EMP0076,COST_EFFICIENCY,2026-08,90,70.96,78.84,15,11.83,MANUAL
EMP0077,ATTENDANCE_RATE,2026-08,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0077,PUNCTUALITY,2026-08,90,63.16,70.18,20,14.04,ATTENDANCE
EMP0077,TASK_COMPLETION_RATE,2026-08,95,72.17,75.97,35,26.59,MANUAL
EMP0077,COST_EFFICIENCY,2026-08,90,67.73,75.26,15,11.29,MANUAL
EMP0078,ATTENDANCE_RATE,2026-08,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0078,PUNCTUALITY,2026-08,90,90,100,20,20,ATTENDANCE
EMP0078,TASK_COMPLETION_RATE,2026-08,95,69.83,73.5,35,25.73,MANUAL
EMP0078,COST_EFFICIENCY,2026-08,90,66.15,73.5,15,11.03,MANUAL
EMP0079,ATTENDANCE_RATE,2026-08,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0079,PUNCTUALITY,2026-08,90,42.11,46.78,20,9.36,ATTENDANCE
EMP0079,TASK_COMPLETION_RATE,2026-08,95,71.82,75.6,35,26.46,MANUAL
EMP0079,COST_EFFICIENCY,2026-08,90,69.34,77.04,15,11.56,MANUAL
EMP0080,ATTENDANCE_RATE,2026-08,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0080,PUNCTUALITY,2026-08,90,84.21,93.57,20,18.71,ATTENDANCE
EMP0080,TASK_COMPLETION_RATE,2026-08,95,100,105.26,35,36.84,MANUAL
EMP0080,COST_EFFICIENCY,2026-08,90,96.35,107.06,15,16.06,MANUAL
EMP0081,ATTENDANCE_RATE,2026-08,95,71.43,75.19,30,22.56,ATTENDANCE
EMP0081,PUNCTUALITY,2026-08,90,86.67,96.3,20,19.26,ATTENDANCE
EMP0081,TASK_COMPLETION_RATE,2026-08,95,79.46,83.64,35,29.27,MANUAL
EMP0081,COST_EFFICIENCY,2026-08,90,75.28,83.64,15,12.55,MANUAL
EMP0082,ATTENDANCE_RATE,2026-08,95,66.67,70.18,30,21.05,ATTENDANCE
EMP0082,PUNCTUALITY,2026-08,90,78.57,87.3,20,17.46,ATTENDANCE
EMP0082,TASK_COMPLETION_RATE,2026-08,95,81.79,86.1,35,30.14,MANUAL
EMP0082,COST_EFFICIENCY,2026-08,90,72.32,80.36,15,12.05,MANUAL
EMP0083,ATTENDANCE_RATE,2026-08,95,95.24,100.25,15,15.04,ATTENDANCE
EMP0083,TASK_COMPLETION_RATE,2026-08,95,69.8,73.47,35,25.71,MANUAL
EMP0083,MANAGEMENT_EFFECTIVENESS,2026-08,90,71.1,79,50,39.5,MANUAL
EMP0084,ATTENDANCE_RATE,2026-08,95,80.95,85.21,30,25.56,ATTENDANCE
EMP0084,PUNCTUALITY,2026-08,90,47.06,52.29,20,10.46,ATTENDANCE
EMP0084,TASK_COMPLETION_RATE,2026-08,95,63.31,66.64,50,33.32,MANUAL
EMP0085,ATTENDANCE_RATE,2026-08,95,80.95,85.21,30,25.56,ATTENDANCE
EMP0085,PUNCTUALITY,2026-08,90,76.47,84.97,20,16.99,ATTENDANCE
EMP0085,TASK_COMPLETION_RATE,2026-08,95,71.14,74.88,50,37.44,MANUAL
EMP0086,ATTENDANCE_RATE,2026-08,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0086,PUNCTUALITY,2026-08,90,90,100,20,20,ATTENDANCE
EMP0086,TASK_COMPLETION_RATE,2026-08,95,69.12,72.76,50,36.38,MANUAL
EMP0087,ATTENDANCE_RATE,2026-08,95,85.71,90.23,30,27.07,ATTENDANCE
EMP0087,PUNCTUALITY,2026-08,90,72.22,80.25,20,16.05,ATTENDANCE
EMP0087,TASK_COMPLETION_RATE,2026-08,95,68.17,71.76,50,35.88,MANUAL
EMP0088,ATTENDANCE_RATE,2026-08,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0088,PUNCTUALITY,2026-08,90,84.21,93.57,20,18.71,ATTENDANCE
EMP0088,TASK_COMPLETION_RATE,2026-08,95,77.81,81.9,50,40.95,MANUAL
EMP0089,ATTENDANCE_RATE,2026-08,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0089,PUNCTUALITY,2026-08,90,73.68,81.87,20,16.37,ATTENDANCE
EMP0089,TASK_COMPLETION_RATE,2026-08,95,71.5,75.26,50,37.63,MANUAL
EMP0090,ATTENDANCE_RATE,2026-08,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0090,PUNCTUALITY,2026-08,90,68.42,76.02,20,15.2,ATTENDANCE
EMP0090,TASK_COMPLETION_RATE,2026-08,95,74.12,78.02,50,39.01,MANUAL
EMP0091,ATTENDANCE_RATE,2026-08,95,95.24,100.25,10,10.03,ATTENDANCE
EMP0091,TASK_COMPLETION_RATE,2026-08,95,63.58,66.93,20,13.39,MANUAL
EMP0091,COST_EFFICIENCY,2026-08,90,60.24,66.93,25,16.73,MANUAL
EMP0091,MANAGEMENT_EFFECTIVENESS,2026-08,90,63.96,71.07,45,31.98,MANUAL
EMP0092,ATTENDANCE_RATE,2026-08,95,100,105.26,25,26.32,ATTENDANCE
EMP0092,PUNCTUALITY,2026-08,90,90.48,100.53,15,15.08,ATTENDANCE
EMP0092,TASK_COMPLETION_RATE,2026-08,95,73.87,77.76,30,23.33,MANUAL
EMP0092,COST_EFFICIENCY,2026-08,90,63.5,70.56,30,21.17,MANUAL
EMP0093,ATTENDANCE_RATE,2026-08,95,90.48,95.24,25,23.81,ATTENDANCE
EMP0093,PUNCTUALITY,2026-08,90,84.21,93.57,15,14.04,ATTENDANCE
EMP0093,TASK_COMPLETION_RATE,2026-08,95,67.87,71.44,30,21.43,MANUAL
EMP0093,COST_EFFICIENCY,2026-08,90,63.61,70.68,30,21.2,MANUAL
EMP0094,ATTENDANCE_RATE,2026-08,95,85.71,90.23,25,22.56,ATTENDANCE
EMP0094,PUNCTUALITY,2026-08,90,72.22,80.25,15,12.04,ATTENDANCE
EMP0094,TASK_COMPLETION_RATE,2026-08,95,63.4,66.74,30,20.02,MANUAL
EMP0094,COST_EFFICIENCY,2026-08,90,60.07,66.74,30,20.02,MANUAL
EMP0095,ATTENDANCE_RATE,2026-08,95,95.24,100.25,25,25.06,ATTENDANCE
EMP0095,PUNCTUALITY,2026-08,90,95,105.56,15,15.83,ATTENDANCE
EMP0095,TASK_COMPLETION_RATE,2026-08,95,68.5,72.1,30,21.63,MANUAL
EMP0095,COST_EFFICIENCY,2026-08,90,64.89,72.1,30,21.63,MANUAL
EMP0096,ATTENDANCE_RATE,2026-08,95,85.71,90.23,25,22.56,ATTENDANCE
EMP0096,PUNCTUALITY,2026-08,90,66.67,74.07,15,11.11,ATTENDANCE
EMP0096,TASK_COMPLETION_RATE,2026-08,95,91.2,96,30,28.8,MANUAL
EMP0096,COST_EFFICIENCY,2026-08,90,83.7,93,30,27.9,MANUAL
EMP0097,ATTENDANCE_RATE,2026-08,95,85.71,90.23,25,22.56,ATTENDANCE
EMP0097,PUNCTUALITY,2026-08,90,77.78,86.42,15,12.96,ATTENDANCE
EMP0097,TASK_COMPLETION_RATE,2026-08,95,100,105.26,30,31.58,MANUAL
EMP0097,COST_EFFICIENCY,2026-08,90,88.99,98.88,30,29.66,MANUAL
EMP0098,ATTENDANCE_RATE,2026-08,95,90.48,95.24,25,23.81,ATTENDANCE
EMP0098,PUNCTUALITY,2026-08,90,100,111.11,15,16.67,ATTENDANCE
EMP0098,TASK_COMPLETION_RATE,2026-08,95,77.27,81.34,30,24.4,MANUAL
EMP0098,COST_EFFICIENCY,2026-08,90,70.97,78.85,30,23.66,MANUAL
EMP0099,ATTENDANCE_RATE,2026-08,95,90.48,95.24,25,23.81,ATTENDANCE
EMP0099,PUNCTUALITY,2026-08,90,78.95,87.72,15,13.16,ATTENDANCE
EMP0099,TASK_COMPLETION_RATE,2026-08,95,71.56,75.33,30,22.6,MANUAL
EMP0099,COST_EFFICIENCY,2026-08,90,77.27,85.86,30,25.76,MANUAL
EMP0100,ATTENDANCE_RATE,2026-08,95,95.24,100.25,25,25.06,ATTENDANCE
EMP0100,PUNCTUALITY,2026-08,90,70,77.78,15,11.67,ATTENDANCE
EMP0100,TASK_COMPLETION_RATE,2026-08,95,39.1,41.16,30,12.35,MANUAL
EMP0100,COST_EFFICIENCY,2026-08,90,38.18,42.42,30,12.73,MANUAL
EMP0001,ATTENDANCE_RATE,2026-09,95,88.89,93.57,10,9.36,ATTENDANCE
EMP0001,MANAGEMENT_EFFECTIVENESS,2026-09,90,71.38,79.31,90,71.38,MANUAL
EMP0002,ATTENDANCE_RATE,2026-09,95,66.67,70.18,15,10.53,ATTENDANCE
EMP0002,TASK_COMPLETION_RATE,2026-09,95,76.71,80.75,35,28.26,MANUAL
EMP0002,MANAGEMENT_EFFECTIVENESS,2026-09,90,71.91,79.9,50,39.95,MANUAL
EMP0003,ATTENDANCE_RATE,2026-09,95,55.56,58.48,35,20.47,ATTENDANCE
EMP0003,PUNCTUALITY,2026-09,90,80,88.89,25,22.22,ATTENDANCE
EMP0003,TASK_COMPLETION_RATE,2026-09,95,92.17,97.02,40,38.81,MANUAL
EMP0004,ATTENDANCE_RATE,2026-09,95,100,105.26,35,36.84,ATTENDANCE
EMP0004,PUNCTUALITY,2026-09,90,100,111.11,25,27.78,ATTENDANCE
EMP0004,TASK_COMPLETION_RATE,2026-09,95,79.64,83.83,40,33.53,MANUAL
EMP0005,ATTENDANCE_RATE,2026-09,95,100,105.26,35,36.84,ATTENDANCE
EMP0005,PUNCTUALITY,2026-09,90,55.56,61.73,25,15.43,ATTENDANCE
EMP0005,TASK_COMPLETION_RATE,2026-09,95,76.34,80.36,40,32.14,MANUAL
EMP0006,ATTENDANCE_RATE,2026-09,95,77.78,81.87,35,28.65,ATTENDANCE
EMP0006,PUNCTUALITY,2026-09,90,71.43,79.37,25,19.84,ATTENDANCE
EMP0006,TASK_COMPLETION_RATE,2026-09,95,96.76,101.85,40,40.74,MANUAL
EMP0007,ATTENDANCE_RATE,2026-09,95,88.89,93.57,35,32.75,ATTENDANCE
EMP0007,PUNCTUALITY,2026-09,90,87.5,97.22,25,24.31,ATTENDANCE
EMP0007,TASK_COMPLETION_RATE,2026-09,95,100,105.26,40,42.1,MANUAL
EMP0008,ATTENDANCE_RATE,2026-09,95,100,105.26,35,36.84,ATTENDANCE
EMP0008,PUNCTUALITY,2026-09,90,55.56,61.73,25,15.43,ATTENDANCE
EMP0008,TASK_COMPLETION_RATE,2026-09,95,72.8,76.63,40,30.65,MANUAL
EMP0009,ATTENDANCE_RATE,2026-09,95,88.89,93.57,15,14.04,ATTENDANCE
EMP0009,PRODUCTION_TARGET_ACHIEVEMENT,2026-09,100,82.96,82.96,25,20.74,PRODUCTION
EMP0009,QUALITY_RATE,2026-09,98,95.2,97.14,15,14.57,PRODUCTION
EMP0009,DEFECT_RATE,2026-09,2,4.8,41.67,10,4.17,PRODUCTION
EMP0009,SAFETY_INCIDENTS,2026-09,0,0,150,10,15,PRODUCTION
EMP0009,MANAGEMENT_EFFECTIVENESS,2026-09,90,49.59,55.1,25,13.78,MANUAL
EMP0010,ATTENDANCE_RATE,2026-09,95,100,105.26,20,21.05,ATTENDANCE
EMP0010,PUNCTUALITY,2026-09,90,88.89,98.77,10,9.88,ATTENDANCE
EMP0010,PRODUCTION_TARGET_ACHIEVEMENT,2026-09,100,56.78,56.78,30,17.03,PRODUCTION
EMP0010,QUALITY_RATE,2026-09,98,89.74,91.57,20,18.31,PRODUCTION
EMP0010,DEFECT_RATE,2026-09,2,10.26,19.49,10,1.95,PRODUCTION
EMP0010,SAFETY_INCIDENTS,2026-09,0,0,150,10,15,PRODUCTION
EMP0011,ATTENDANCE_RATE,2026-09,95,100,105.26,20,21.05,ATTENDANCE
EMP0011,PUNCTUALITY,2026-09,90,66.67,74.07,10,7.41,ATTENDANCE
EMP0011,PRODUCTION_TARGET_ACHIEVEMENT,2026-09,100,79.43,79.43,30,23.83,PRODUCTION
EMP0011,QUALITY_RATE,2026-09,98,97.9,99.9,20,19.98,PRODUCTION
EMP0011,DEFECT_RATE,2026-09,2,2.1,95.45,10,9.55,PRODUCTION
EMP0011,SAFETY_INCIDENTS,2026-09,0,0,150,10,15,PRODUCTION
EMP0012,ATTENDANCE_RATE,2026-09,95,88.89,93.57,20,18.71,ATTENDANCE
EMP0012,PUNCTUALITY,2026-09,90,87.5,97.22,10,9.72,ATTENDANCE
EMP0012,PRODUCTION_TARGET_ACHIEVEMENT,2026-09,100,73.04,73.04,30,21.91,PRODUCTION
EMP0012,QUALITY_RATE,2026-09,98,97.99,99.99,20,20,PRODUCTION
EMP0012,DEFECT_RATE,2026-09,2,2.01,99.33,10,9.93,PRODUCTION
EMP0012,SAFETY_INCIDENTS,2026-09,0,0,150,10,15,PRODUCTION
EMP0013,ATTENDANCE_RATE,2026-09,95,88.89,93.57,20,18.71,ATTENDANCE
EMP0013,PUNCTUALITY,2026-09,90,62.5,69.44,10,6.94,ATTENDANCE
EMP0013,PRODUCTION_TARGET_ACHIEVEMENT,2026-09,100,100.56,100.56,30,30.17,PRODUCTION
EMP0013,QUALITY_RATE,2026-09,98,99.67,101.7,20,20.34,PRODUCTION
EMP0013,DEFECT_RATE,2026-09,2,0.33,150,10,15,PRODUCTION
EMP0013,SAFETY_INCIDENTS,2026-09,0,0,150,10,15,PRODUCTION
EMP0014,ATTENDANCE_RATE,2026-09,95,88.89,93.57,20,18.71,ATTENDANCE
EMP0014,PUNCTUALITY,2026-09,90,50,55.56,10,5.56,ATTENDANCE
EMP0014,PRODUCTION_TARGET_ACHIEVEMENT,2026-09,100,74.68,74.68,30,22.4,PRODUCTION
EMP0014,QUALITY_RATE,2026-09,98,95.82,97.78,20,19.56,PRODUCTION
EMP0014,DEFECT_RATE,2026-09,2,4.18,47.85,10,4.79,PRODUCTION
EMP0014,SAFETY_INCIDENTS,2026-09,0,0,150,10,15,PRODUCTION
EMP0015,ATTENDANCE_RATE,2026-09,95,88.89,93.57,20,18.71,ATTENDANCE
EMP0015,PUNCTUALITY,2026-09,90,62.5,69.44,10,6.94,ATTENDANCE
EMP0015,PRODUCTION_TARGET_ACHIEVEMENT,2026-09,100,73.92,73.92,30,22.18,PRODUCTION
EMP0015,QUALITY_RATE,2026-09,98,97.01,98.99,20,19.8,PRODUCTION
EMP0015,DEFECT_RATE,2026-09,2,2.99,66.84,10,6.68,PRODUCTION
EMP0015,SAFETY_INCIDENTS,2026-09,0,0,150,10,15,PRODUCTION
EMP0016,ATTENDANCE_RATE,2026-09,95,88.89,93.57,20,18.71,ATTENDANCE
EMP0016,PUNCTUALITY,2026-09,90,100,111.11,10,11.11,ATTENDANCE
EMP0016,PRODUCTION_TARGET_ACHIEVEMENT,2026-09,100,69.56,69.56,30,20.87,PRODUCTION
EMP0016,QUALITY_RATE,2026-09,98,96.81,98.78,20,19.76,PRODUCTION
EMP0016,DEFECT_RATE,2026-09,2,3.19,62.6,10,6.26,PRODUCTION
EMP0016,SAFETY_INCIDENTS,2026-09,0,1,100,10,10,PRODUCTION
EMP0017,ATTENDANCE_RATE,2026-09,95,77.78,81.87,20,16.37,ATTENDANCE
EMP0017,PUNCTUALITY,2026-09,90,14.29,15.87,10,1.59,ATTENDANCE
EMP0017,PRODUCTION_TARGET_ACHIEVEMENT,2026-09,100,72.84,72.84,30,21.85,PRODUCTION
EMP0017,QUALITY_RATE,2026-09,98,95.76,97.72,20,19.54,PRODUCTION
EMP0017,DEFECT_RATE,2026-09,2,4.24,47.22,10,4.72,PRODUCTION
EMP0017,SAFETY_INCIDENTS,2026-09,0,0,150,10,15,PRODUCTION
EMP0018,ATTENDANCE_RATE,2026-09,95,88.89,93.57,20,18.71,ATTENDANCE
EMP0018,PUNCTUALITY,2026-09,90,50,55.56,10,5.56,ATTENDANCE
EMP0018,PRODUCTION_TARGET_ACHIEVEMENT,2026-09,100,62.61,62.61,30,18.78,PRODUCTION
EMP0018,QUALITY_RATE,2026-09,98,95.78,97.74,20,19.55,PRODUCTION
EMP0018,DEFECT_RATE,2026-09,2,4.22,47.42,10,4.74,PRODUCTION
EMP0018,SAFETY_INCIDENTS,2026-09,0,0,150,10,15,PRODUCTION
EMP0019,ATTENDANCE_RATE,2026-09,95,100,105.26,20,21.05,ATTENDANCE
EMP0019,PUNCTUALITY,2026-09,90,100,111.11,10,11.11,ATTENDANCE
