employee_code,date,shift,target_units,produced_units,defective_units,rework_units,downtime_minutes,safety_incidents
EMP0040,2025-11-26,SHIFT_B,114,95,3,2,26,0
EMP0040,2025-11-27,SHIFT_B,91,72,1,1,30,0
EMP0040,2025-11-28,SHIFT_B,124,103,2,1,27,0
EMP0040,2025-12-01,SHIFT_B,114,79,2,1,7,0
EMP0040,2025-12-02,SHIFT_B,101,84,2,1,13,0
EMP0040,2025-12-03,SHIFT_B,130,97,3,2,14,0
EMP0040,2025-12-04,SHIFT_B,93,78,2,1,23,0
EMP0040,2025-12-05,SHIFT_B,127,96,2,1,21,0
EMP0040,2025-12-08,SHIFT_B,107,81,2,1,4,0
EMP0040,2025-12-09,SHIFT_B,126,101,3,2,23,0
EMP0040,2025-12-10,SHIFT_B,108,75,2,1,14,0
EMP0040,2025-12-11,SHIFT_B,122,91,2,1,14,0
EMP0040,2025-12-12,SHIFT_B,124,99,2,1,2,0
EMP0040,2025-12-15,SHIFT_B,101,74,2,1,29,0
EMP0040,2025-12-16,SHIFT_B,104,84,2,1,18,0
EMP0040,2025-12-17,SHIFT_B,99,76,2,1,49,0
EMP0040,2025-12-18,SHIFT_B,109,75,2,1,24,0
EMP0040,2025-12-19,SHIFT_B,95,66,1,1,6,0
EMP0040,2025-12-23,SHIFT_B,126,105,3,1,13,0
EMP0040,2025-12-24,SHIFT_B,122,88,3,2,2,0
EMP0040,2025-12-26,SHIFT_B,112,82,2,1,33,0
EMP0040,2025-12-29,SHIFT_B,96,73,1,1,19,0
EMP0040,2025-12-30,SHIFT_B,128,89,2,1,29,0
EMP0040,2026-01-02,SHIFT_B,116,81,2,1,18,0
EMP0040,2026-01-05,SHIFT_B,123,95,2,1,48,0
EMP0040,2026-01-06,SHIFT_B,99,77,2,1,3,0
EMP0040,2026-01-07,SHIFT_B,108,84,3,2,30,0
EMP0040,2026-01-08,SHIFT_B,95,71,2,1,29,0
EMP0040,2026-01-09,SHIFT_B,129,102,2,1,12,0
EMP0040,2026-01-12,SHIFT_B,107,88,2,1,11,0
EMP0040,2026-01-14,SHIFT_B,125,94,2,1,60,0
EMP0040,2026-01-15,SHIFT_B,94,78,2,1,20,0
EMP0040,2026-01-16,SHIFT_B,110,78,2,1,30,0
EMP0040,2026-01-19,SHIFT_B,113,95,2,1,9,0
EMP0040,2026-01-20,SHIFT_B,108,80,2,1,55,0
EMP0040,2026-01-21,SHIFT_B,92,74,1,0,56,0
EMP0040,2026-01-22,SHIFT_B,117,90,2,1,1,0
EMP0040,2026-01-23,SHIFT_B,116,80,2,1,1,0
EMP0040,2026-01-26,SHIFT_B,109,77,2,1,19,0
EMP0040,2026-01-28,SHIFT_B,105,75,2,1,23,0
EMP0040,2026-01-29,SHIFT_B,106,82,2,1,17,0
EMP0040,2026-01-30,SHIFT_B,116,82,2,1,3,0
EMP0040,2026-02-02,SHIFT_B,115,97,2,1,10,0
EMP0040,2026-02-03,SHIFT_B,97,80,2,1,41,0
EMP0040,2026-02-05,SHIFT_B,102,83,2,1,7,0
EMP0040,2026-02-06,SHIFT_B,102,78,2,1,14,0
EMP0040,2026-02-09,SHIFT_B,120,93,2,1,21,0
EMP0040,2026-02-10,SHIFT_B,94,74,2,1,12,0
EMP0040,2026-02-11,SHIFT_B,122,84,3,2,7,0
EMP0040,2026-02-12,SHIFT_B,90,70,1,0,14,0
EMP0040,2026-02-13,SHIFT_B,129,98,2,1,46,0
EMP0040,2026-02-16,SHIFT_B,91,72,1,0,11,0
EMP0040,2026-02-17,SHIFT_B,130,108,2,1,3,0
EMP0040,2026-02-18,SHIFT_B,110,91,2,1,20,0
EMP0040,2026-02-19,SHIFT_B,123,102,2,1,0,0
EMP0040,2026-02-23,SHIFT_B,121,94,3,1,11,1
EMP0040,2026-02-24,SHIFT_B,118,92,2,1,12,0
EMP0040,2026-02-25,SHIFT_B,117,84,2,1,17,0
EMP0040,2026-02-26,SHIFT_B,114,89,2,1,13,0
EMP0040,2026-02-27,SHIFT_B,119,87,2,1,7,0
EMP0040,2026-03-02,SHIFT_B,94,73,1,0,7,0
EMP0040,2026-03-03,SHIFT_B,91,66,1,1,20,0
EMP0040,2026-03-04,SHIFT_B,90,71,1,0,25,0
EMP0040,2026-03-05,SHIFT_B,97,74,1,0,6,0
EMP0040,2026-03-06,SHIFT_B,101,71,1,1,26,0
EMP0040,2026-03-09,SHIFT_B,92,70,2,1,30,0
EMP0040,2026-03-10,SHIFT_B,101,73,1,0,33,0
EMP0040,2026-03-11,SHIFT_B,105,76,2,1,13,0
EMP0040,2026-03-12,SHIFT_B,92,70,2,1,22,0
EMP0040,2026-03-13,SHIFT_B,110,81,2,1,1,0
EMP0040,2026-03-16,SHIFT_B,91,75,2,1,17,0
EMP0040,2026-03-17,SHIFT_B,123,96,2,1,4,0
EMP0040,2026-03-18,SHIFT_B,97,81,2,1,18,0
EMP0040,2026-03-19,SHIFT_B,91,70,1,0,12,0
EMP0040,2026-03-23,SHIFT_B,127,98,2,1,21,0
EMP0040,2026-03-24,SHIFT_B,120,95,2,1,29,0
EMP0040,2026-03-25,SHIFT_B,97,81,2,1,18,0
EMP0040,2026-03-26,SHIFT_B,105,78,2,1,25,0
EMP0040,2026-03-27,SHIFT_B,111,89,3,2,13,0
EMP0040,2026-03-30,SHIFT_B,109,79,2,1,17,0
EMP0040,2026-03-31,SHIFT_B,109,81,2,1,17,0
EMP0040,2026-04-01,SHIFT_B,114,82,2,1,16,0
EMP0040,2026-04-02,SHIFT_B,112,85,2,1,19,0
EMP0040,2026-04-03,SHIFT_B,110,78,2,1,24,0
EMP0040,2026-04-06,SHIFT_B,105,88,2,1,10,0
EMP0040,2026-04-07,SHIFT_B,124,87,2,1,18,0
EMP0040,2026-04-08,SHIFT_B,128,100,2,1,1,0
EMP0040,2026-04-09,SHIFT_B,97,77,2,1,6,0
EMP0040,2026-04-10,SHIFT_B,92,75,2,1,21,0
EMP0040,2026-04-13,SHIFT_B,121,90,2,1,5,0
EMP0040,2026-04-14,SHIFT_B,103,82,2,1,69,0
EMP0040,2026-04-15,SHIFT_B,118,92,2,1,2,0
EMP0040,2026-04-16,SHIFT_B,119,82,2,1,0,0
EMP0040,2026-04-17,SHIFT_B,93,73,2,1,14,0
EMP0040,2026-04-20,SHIFT_B,106,79,2,1,30,0
EMP0040,2026-04-21,SHIFT_B,125,96,2,1,11,0
EMP0040,2026-04-22,SHIFT_B,130,92,2,1,4,0
EMP0040,2026-04-23,SHIFT_B,93,68,2,1,4,0
EMP0040,2026-04-24,SHIFT_B,94,66,2,1,20,0
EMP0040,2026-04-27,SHIFT_B,116,88,2,1,27,0
EMP0040,2026-04-28,SHIFT_B,114,92,3,2,26,0
EMP0040,2026-04-29,SHIFT_B,108,79,2,1,4,0
EMP0040,2026-04-30,SHIFT_B,122,92,2,1,16,0
EMP0040,2026-05-04,SHIFT_B,101,74,2,1,14,0
EMP0040,2026-05-05,SHIFT_B,100,80,2,1,71,0
EMP0040,2026-05-06,SHIFT_B,102,83,2,1,24,0
EMP0040,2026-05-08,SHIFT_B,128,105,2,1,6,0
EMP0040,2026-05-11,SHIFT_B,117,85,2,1,18,0
EMP0040,2026-05-12,SHIFT_B,124,93,2,1,23,0
EMP0040,2026-05-13,SHIFT_B,105,75,2,1,1,0
EMP0040,2026-05-14,SHIFT_B,126,95,2,1,10,0
EMP0040,2026-05-15,SHIFT_B,97,79,2,1,18,0
EMP0040,2026-05-18,SHIFT_B,112,88,2,1,7,0
EMP0040,2026-05-19,SHIFT_B,117,94,2,1,2,0
EMP0040,2026-05-20,SHIFT_B,109,90,2,1,22,0
EMP0040,2026-05-21,SHIFT_B,103,81,2,1,17,0
EMP0040,2026-05-22,SHIFT_B,99,80,2,1,25,0
EMP0040,2026-05-25,SHIFT_B,93,77,2,1,32,0
EMP0040,2026-05-26,SHIFT_B,118,82,2,1,9,0
EMP0040,2026-05-27,SHIFT_B,102,75,2,1,19,0
EMP0040,2026-05-28,SHIFT_B,103,71,1,1,30,0
EMP0040,2026-05-29,SHIFT_B,129,100,3,2,7,0
EMP0040,2026-06-01,SHIFT_B,122,90,3,2,58,0
EMP0040,2026-06-02,SHIFT_B,125,87,2,1,67,0
EMP0040,2026-06-03,SHIFT_B,126,90,2,1,14,0
EMP0040,2026-06-04,SHIFT_B,124,98,2,1,11,0
EMP0040,2026-06-05,SHIFT_B,104,80,2,1,3,0
EMP0040,2026-06-08,SHIFT_B,99,78,2,1,14,0
EMP0040,2026-06-10,SHIFT_B,115,92,2,1,12,0
EMP0040,2026-06-11,SHIFT_B,113,88,2,1,32,0
EMP0040,2026-06-12,SHIFT_B,92,64,1,1,9,0
EMP0040,2026-06-15,SHIFT_B,111,94,3,1,18,0
EMP0040,2026-06-16,SHIFT_B,129,93,2,1,9,0
EMP0040,2026-06-17,SHIFT_B,112,90,3,1,9,0
EMP0040,2026-06-18,SHIFT_B,112,79,2,1,15,0
EMP0040,2026-06-22,SHIFT_B,98,81,2,1,33,0
EMP0040,2026-06-23,SHIFT_B,102,73,2,1,16,0
EMP0040,2026-06-24,SHIFT_B,97,80,2,1,21,0
EMP0040,2026-06-25,SHIFT_B,91,72,1,1,12,0
EMP0040,2026-06-26,SHIFT_B,116,87,2,1,24,0
EMP0040,2026-06-29,SHIFT_B,115,94,3,2,5,0
EMP0040,2026-06-30,SHIFT_B,129,90,3,2,14,0
EMP0040,2026-07-01,SHIFT_B,111,83,2,1,30,0
EMP0040,2026-07-02,SHIFT_B,125,92,3,2,6,0
EMP0040,2026-07-03,SHIFT_B,129,96,2,1,9,0
EMP0040,2026-07-07,SHIFT_B,101,78,2,1,22,0
EMP0040,2026-07-08,SHIFT_B,119,100,3,1,28,0
EMP0040,2026-07-09,SHIFT_B,107,78,2,1,3,0
EMP0040,2026-07-10,SHIFT_B,114,94,3,1,0,0
EMP0040,2026-07-13,SHIFT_B,99,69,1,1,1,0
EMP0040,2026-07-14,SHIFT_B,116,84,2,1,7,0
EMP0040,2026-07-15,SHIFT_B,129,108,2,1,46,0
EMP0040,2026-07-16,SHIFT_B,128,95,2,1,12,0
EMP0040,2026-07-17,SHIFT_B,114,91,3,2,15,0
EMP0040,2026-07-20,SHIFT_B,92,69,1,1,56,0
EMP0040,2026-07-21,SHIFT_B,93,73,1,1,27,0
EMP0040,2026-07-22,SHIFT_B,91,63,1,1,20,0
EMP0040,2026-07-23,SHIFT_B,111,88,3,2,7,0
EMP0040,2026-07-24,SHIFT_B,129,103,2,1,3,0
EMP0040,2026-07-27,SHIFT_B,110,89,3,2,28,0
EMP0040,2026-07-28,SHIFT_B,121,100,2,1,4,0
EMP0040,2026-07-29,SHIFT_B,116,86,2,1,6,0
EMP0040,2026-07-30,SHIFT_B,97,71,1,0,19,0
EMP0040,2026-07-31,SHIFT_B,109,84,3,2,17,0
EMP0040,2026-08-03,SHIFT_B,111,78,2,1,8,1
EMP0040,2026-08-04,SHIFT_B,106,79,2,1,16,0
EMP0040,2026-08-05,SHIFT_B,101,78,2,1,28,0
EMP0040,2026-08-06,SHIFT_B,127,91,3,1,13,0
EMP0040,2026-08-07,SHIFT_B,109,79,2,1,19,0
EMP0040,2026-08-10,SHIFT_B,103,75,2,1,10,0
EMP0040,2026-08-13,SHIFT_B,129,105,2,1,4,0
EMP0040,2026-08-14,SHIFT_B,121,88,3,2,12,0
EMP0040,2026-08-17,SHIFT_B,94,77,2,1,25,0
EMP0040,2026-08-18,SHIFT_B,91,64,2,1,13,0
EMP0040,2026-08-19,SHIFT_B,113,87,2,1,4,0
EMP0040,2026-08-20,SHIFT_B,119,86,2,1,52,0
EMP0040,2026-08-21,SHIFT_B,104,81,2,1,25,0
EMP0040,2026-08-24,SHIFT_B,124,86,3,2,3,0
EMP0040,2026-08-25,SHIFT_B,103,77,2,1,4,0
EMP0040,2026-08-26,SHIFT_B,114,79,2,1,15,0
EMP0040,2026-08-27,SHIFT_B,109,88,2,1,17,0
EMP0040,2026-08-28,SHIFT_B,106,77,2,1,9,0
EMP0040,2026-08-31,SHIFT_B,93,73,1,0,1,0
EMP0040,2026-09-01,SHIFT_B,100,74,1,1,6,0
EMP0040,2026-09-02,SHIFT_B,113,91,2,1,9,0
EMP0040,2026-09-03,SHIFT_B,99,79,2,1,19,0
EMP0040,2026-09-04,SHIFT_B,114,86,2,1,19,0
EMP0040,2026-09-07,SHIFT_B,103,84,2,1,65,0
EMP0040,2026-09-08,SHIFT_B,99,71,1,1,2,0
EMP0040,2026-09-09,SHIFT_B,112,86,2,1,55,0
EMP0040,2026-09-10,SHIFT_B,117,89,2,1,25,0
EMP0040,2026-09-11,SHIFT_B,98,70,1,1,4,0
EMP0041,2025-09-11,SHIFT_C,98,68,3,2,18,0
EMP0041,2025-09-12,SHIFT_C,127,97,3,1,16,0
EMP0041,2025-09-15,SHIFT_C,104,69,2,1,6,0
EMP0041,2025-09-16,SHIFT_C,104,71,2,1,13,0
EMP0041,2025-09-17,SHIFT_C,90,60,2,1,21,0
EMP0041,2025-09-18,SHIFT_C,106,78,3,1,1,0
EMP0041,2025-09-19,SHIFT_C,105,72,2,1,11,0
EMP0041,2025-09-22,SHIFT_C,103,74,2,1,17,0
EMP0041,2025-09-23,SHIFT_C,115,78,2,1,11,0
EMP0041,2025-09-24,SHIFT_C,94,71,3,2,20,0
EMP0041,2025-09-25,SHIFT_C,102,75,3,2,26,0
EMP0041,2025-09-26,SHIFT_C,105,78,3,1,13,0
EMP0041,2025-09-29,SHIFT_C,91,64,3,2,18,0
EMP0041,2025-09-30,SHIFT_C,126,95,4,2,8,0
EMP0041,2025-10-01,SHIFT_C,90,61,2,1,24,0
EMP0041,2025-10-03,SHIFT_C,118,76,2,1,55,0
EMP0041,2025-10-06,SHIFT_C,108,74,3,2,15,0
EMP0041,2025-10-07,SHIFT_C,99,75,2,1,22,0
EMP0041,2025-10-08,SHIFT_C,94,74,2,1,2,0
EMP0041,2025-10-09,SHIFT_C,103,81,3,2,1,0
EMP0041,2025-10-10,SHIFT_C,111,80,2,1,11,0
EMP0041,2025-10-13,SHIFT_C,100,74,3,2,26,0
EMP0041,2025-10-14,SHIFT_C,117,91,3,1,21,0
EMP0041,2025-10-15,SHIFT_C,124,80,2,1,15,0
EMP0041,2025-10-16,SHIFT_C,110,73,2,1,2,0
EMP0041,2025-10-17,SHIFT_C,98,66,3,1,7,0
EMP0041,2025-10-20,SHIFT_C,120,82,2,1,22,0
EMP0041,2025-10-21,SHIFT_C,109,80,3,1,26,0
EMP0041,2025-10-22,SHIFT_C,130,97,3,1,0,0
EMP0041,2025-10-23,SHIFT_C,109,83,3,1,14,0
EMP0041,2025-10-24,SHIFT_C,118,80,2,1,4,0
EMP0041,2025-10-27,SHIFT_C,90,62,2,1,8,0
EMP0041,2025-10-28,SHIFT_C,114,90,4,2,24,0
EMP0041,2025-10-29,SHIFT_C,110,74,2,1,0,0
EMP0041,2025-10-30,SHIFT_C,127,92,3,2,6,0
EMP0041,2025-10-31,SHIFT_C,93,71,2,1,13,0
EMP0041,2025-11-03,SHIFT_C,120,80,3,2,28,0
EMP0041,2025-11-04,SHIFT_C,124,89,4,3,3,0
EMP0041,2025-11-05,SHIFT_C,117,87,3,2,6,0
EMP0041,2025-11-06,SHIFT_C,114,88,3,2,16,0
EMP0041,2025-11-07,SHIFT_C,104,78,2,1,16,0
EMP0041,2025-11-10,SHIFT_C,98,75,2,1,27,0
EMP0041,2025-11-12,SHIFT_C,118,79,3,1,23,0
EMP0041,2025-11-13,SHIFT_C,106,81,2,1,17,0
EMP0041,2025-11-14,SHIFT_C,99,73,2,1,8,0
EMP0041,2025-11-17,SHIFT_C,92,71,2,1,28,0
EMP0041,2025-11-18,SHIFT_C,111,86,3,2,22,0
EMP0041,2025-11-19,SHIFT_C,96,69,2,1,26,0
EMP0041,2025-11-20,SHIFT_C,99,69,3,1,11,0
EMP0041,2025-11-21,SHIFT_C,92,71,2,1,39,0
EMP0041,2025-11-24,SHIFT_C,100,77,3,1,1,0
EMP0041,2025-11-25,SHIFT_C,104,79,2,1,21,0
EMP0041,2025-11-26,SHIFT_C,97,65,2,1,12,0
EMP0041,2025-11-27,SHIFT_C,104,81,3,1,2,0
EMP0041,2025-11-28,SHIFT_C,101,72,2,1,0,0
EMP0041,2025-12-01,SHIFT_C,126,90,4,1,23,0
EMP0041,2025-12-02,SHIFT_C,123,95,3,2,26,0
EMP0041,2025-12-03,SHIFT_C,90,58,2,1,26,0
EMP0041,2025-12-04,SHIFT_C,123,86,3,1,7,0
EMP0041,2025-12-05,SHIFT_C,126,90,4,2,12,0
EMP0041,2025-12-08,SHIFT_C,114,82,3,2,30,0
EMP0041,2025-12-09,SHIFT_C,96,75,2,1,26,0
EMP0041,2025-12-10,SHIFT_C,117,89,4,2,3,0
EMP0041,2025-12-11,SHIFT_C,100,68,2,1,11,0
EMP0041,2025-12-12,SHIFT_C,102,78,2,1,12,0
EMP0041,2025-12-15,SHIFT_C,108,80,2,1,8,0
EMP0041,2025-12-16,SHIFT_C,103,69,2,1,70,0
EMP0041,2025-12-17,SHIFT_C,117,86,3,1,12,0
EMP0041,2025-12-18,SHIFT_C,116,85,3,2,20,0
EMP0041,2025-12-19,SHIFT_C,114,77,2,1,20,0
EMP0041,2025-12-22,SHIFT_C,119,93,4,1,3,0
EMP0041,2025-12-23,SHIFT_C,123,97,4,3,4,0
EMP0041,2025-12-24,SHIFT_C,90,70,2,1,5,0
EMP0041,2025-12-26,SHIFT_C,113,79,2,1,27,0
EMP0041,2025-12-29,SHIFT_C,119,79,3,2,24,0
EMP0041,2025-12-30,SHIFT_C,90,70,2,1,4,0
EMP0041,2026-01-02,SHIFT_C,98,75,3,2,7,0
EMP0041,2026-01-05,SHIFT_C,112,83,3,1,6,0
EMP0041,2026-01-06,SHIFT_C,111,81,2,1,27,0
EMP0041,2026-01-07,SHIFT_C,117,80,3,2,30,0
EMP0041,2026-01-08,SHIFT_C,125,93,3,1,17,0
EMP0041,2026-01-09,SHIFT_C,91,65,3,1,21,0
EMP0041,2026-01-12,SHIFT_C,98,75,3,1,15,0
EMP0041,2026-01-13,SHIFT_C,101,80,2,1,54,0
EMP0041,2026-01-14,SHIFT_C,93,61,2,1,7,0
EMP0041,2026-01-15,SHIFT_C,101,67,2,1,3,0
EMP0041,2026-01-16,SHIFT_C,104,71,2,1,22,0
EMP0041,2026-01-19,SHIFT_C,121,92,4,2,1,0
EMP0041,2026-01-20,SHIFT_C,97,74,2,1,17,0
EMP0041,2026-01-21,SHIFT_C,98,72,3,2,28,0
EMP0041,2026-01-22,SHIFT_C,125,96,4,2,3,0
EMP0041,2026-01-23,SHIFT_C,110,75,2,1,51,0
EMP0041,2026-01-26,SHIFT_C,109,70,2,1,8,0
EMP0041,2026-01-27,SHIFT_C,129,95,4,2,30,0
EMP0041,2026-01-28,SHIFT_C,106,82,3,1,11,0
EMP0041,2026-01-29,SHIFT_C,118,89,4,1,14,0
EMP0041,2026-01-30,SHIFT_C,122,80,2,1,29,0
EMP0041,2026-02-02,SHIFT_C,92,70,3,1,21,0
EMP0041,2026-02-03,SHIFT_C,91,66,3,1,23,0
EMP0041,2026-02-05,SHIFT_C,112,80,3,1,28,0
EMP0041,2026-02-06,SHIFT_C,101,73,2,1,6,0
EMP0041,2026-02-09,SHIFT_C,110,84,3,1,13,0
EMP0041,2026-02-10,SHIFT_C,92,67,2,1,1,0
EMP0041,2026-02-11,SHIFT_C,99,77,2,1,1,0
EMP0041,2026-02-12,SHIFT_C,91,60,2,1,4,0
EMP0041,2026-02-13,SHIFT_C,120,93,4,2,28,0
EMP0041,2026-02-16,SHIFT_C,122,84,3,1,17,0
EMP0041,2026-02-17,SHIFT_C,97,74,2,1,14,0
EMP0041,2026-02-18,SHIFT_C,121,96,3,1,10,0
EMP0041,2026-02-19,SHIFT_C,101,76,3,1,10,0
EMP0041,2026-02-20,SHIFT_C,107,82,2,1,46,1
EMP0041,2026-02-23,SHIFT_C,92,64,2,1,50,0
EMP0041,2026-02-24,SHIFT_C,130,84,3,2,16,0
EMP0041,2026-02-25,SHIFT_C,107,83,3,1,4,0
EMP0041,2026-02-26,SHIFT_C,111,74,3,1,29,0
EMP0041,2026-02-27,SHIFT_C,121,78,2,1,15,0
EMP0041,2026-03-02,SHIFT_C,108,81,2,1,27,1
EMP0041,2026-03-03,SHIFT_C,112,84,3,2,1,0
EMP0041,2026-03-04,SHIFT_C,98,74,2,1,25,0
EMP0041,2026-03-05,SHIFT_C,112,76,2,1,9,0
EMP0041,2026-03-06,SHIFT_C,92,64,2,1,55,0
EMP0041,2026-03-09,SHIFT_C,118,81,3,2,20,0
EMP0041,2026-03-10,SHIFT_C,120,90,3,1,11,0
EMP0041,2026-03-11,SHIFT_C,91,66,2,1,6,0
EMP0041,2026-03-12,SHIFT_C,111,80,3,2,9,0
EMP0041,2026-03-13,SHIFT_C,117,78,2,1,2,0
EMP0041,2026-03-16,SHIFT_C,117,86,3,1,26,0
EMP0041,2026-03-17,SHIFT_C,110,77,3,2,19,0
EMP0041,2026-03-18,SHIFT_C,110,85,3,1,20,0
EMP0041,2026-03-19,SHIFT_C,108,74,2,1,18,0
EMP0041,2026-03-20,SHIFT_C,108,80,2,1,0,0
EMP0041,2026-03-23,SHIFT_C,102,67,3,1,61,0
EMP0041,2026-03-24,SHIFT_C,117,91,3,1,27,0
EMP0041,2026-03-25,SHIFT_C,97,73,3,2,23,0
EMP0041,2026-03-26,SHIFT_C,113,74,2,1,27,0
EMP0041,2026-03-27,SHIFT_C,125,87,3,2,21,0
EMP0041,2026-03-30,SHIFT_C,92,60,2,1,11,0
EMP0041,2026-03-31,SHIFT_C,127,83,2,1,7,0
EMP0041,2026-04-01,SHIFT_C,100,74,3,2,49,0
EMP0041,2026-04-02,SHIFT_C,104,69,2,1,20,0
EMP0041,2026-04-03,SHIFT_C,128,100,3,2,24,0
EMP0041,2026-04-06,SHIFT_C,128,89,4,2,16,0
EMP0041,2026-04-07,SHIFT_C,93,69,2,1,16,0
EMP0041,2026-04-08,SHIFT_C,103,77,2,1,11,0
EMP0041,2026-04-09,SHIFT_C,124,84,3,2,13,0
EMP0041,2026-04-10,SHIFT_C,94,62,2,1,16,0
EMP0041,2026-04-13,SHIFT_C,104,70,2,1,12,0
EMP0041,2026-04-14,SHIFT_C,116,84,3,1,27,0
EMP0041,2026-04-15,SHIFT_C,100,72,3,1,16,0
EMP0041,2026-04-16,SHIFT_C,129,93,3,1,8,0
EMP0041,2026-04-17,SHIFT_C,114,83,2,1,10,0
EMP0041,2026-04-20,SHIFT_C,103,78,2,1,4,0
EMP0041,2026-04-21,SHIFT_C,99,73,2,1,12,0
EMP0041,2026-04-22,SHIFT_C,94,72,2,1,23,0
EMP0041,2026-04-23,SHIFT_C,129,88,3,2,7,0
EMP0041,2026-04-24,SHIFT_C,102,78,3,1,30,0
EMP0041,2026-04-27,SHIFT_C,110,77,2,1,20,0
EMP0041,2026-04-28,SHIFT_C,117,78,2,1,15,0
EMP0041,2026-04-29,SHIFT_C,90,65,2,1,0,0
EMP0041,2026-04-30,SHIFT_C,106,78,3,1,44,0
EMP0041,2026-05-04,SHIFT_C,114,75,2,1,14,0
EMP0041,2026-05-05,SHIFT_C,103,80,2,1,15,0
EMP0041,2026-05-06,SHIFT_C,101,70,2,1,6,0
EMP0041,2026-05-07,SHIFT_C,112,78,3,2,7,0
EMP0041,2026-05-08,SHIFT_C,103,75,2,1,73,0
EMP0041,2026-05-11,SHIFT_C,107,80,3,1,0,0
EMP0041,2026-05-12,SHIFT_C,118,93,3,2,70,0
EMP0041,2026-05-13,SHIFT_C,104,81,3,2,19,0
EMP0041,2026-05-14,SHIFT_C,129,100,3,2,68,0
EMP0041,2026-05-15,SHIFT_C,127,91,4,3,27,0
EMP0041,2026-05-18,SHIFT_C,124,89,3,1,3,0
EMP0041,2026-05-19,SHIFT_C,99,75,2,1,60,0
EMP0041,2026-05-20,SHIFT_C,90,64,2,1,0,0
EMP0041,2026-05-21,SHIFT_C,122,94,3,2,14,0
EMP0041,2026-05-22,SHIFT_C,110,81,2,1,5,0
EMP0041,2026-05-25,SHIFT_C,105,83,2,1,22,0
EMP0041,2026-05-26,SHIFT_C,127,84,3,1,13,0
EMP0041,2026-05-27,SHIFT_C,109,77,2,1,47,0
EMP0041,2026-05-28,SHIFT_C,129,83,2,1,20,0
EMP0041,2026-05-29,SHIFT_C,98,64,2,1,8,0
EMP0041,2026-06-01,SHIFT_C,123,90,4,3,22,0
EMP0041,2026-06-02,SHIFT_C,107,78,2,1,17,0
EMP0041,2026-06-03,SHIFT_C,107,78,2,1,9,0
EMP0041,2026-06-04,SHIFT_C,104,75,2,1,28,0
EMP0041,2026-06-05,SHIFT_C,123,93,3,2,54,0
EMP0041,2026-06-08,SHIFT_C,91,59,2,1,48,0
EMP0041,2026-06-09,SHIFT_C,103,69,3,2,14,0
EMP0041,2026-06-10,SHIFT_C,94,64,2,1,29,0
EMP0041,2026-06-11,SHIFT_C,125,93,3,1,6,0
EMP0041,2026-06-12,SHIFT_C,120,86,3,1,10,0
EMP0041,2026-06-16,SHIFT_C,100,77,2,1,11,0
EMP0041,2026-06-17,SHIFT_C,129,100,3,1,15,0
EMP0041,2026-06-18,SHIFT_C,101,67,2,1,11,0
EMP0041,2026-06-19,SHIFT_C,105,72,2,1,23,0
EMP0041,2026-06-22,SHIFT_C,95,67,3,1,20,0
EMP0041,2026-06-23,SHIFT_C,105,73,2,1,27,0
EMP0041,2026-06-24,SHIFT_C,106,80,2,1,10,0
EMP0041,2026-06-25,SHIFT_C,127,92,4,2,22,0
EMP0041,2026-06-26,SHIFT_C,129,85,3,2,73,0
EMP0041,2026-06-29,SHIFT_C,98,68,2,1,70,0
EMP0041,2026-06-30,SHIFT_C,102,78,2,1,2,0
EMP0041,2026-07-01,SHIFT_C,107,73,2,1,2,0
EMP0041,2026-07-02,SHIFT_C,105,81,3,2,2,0
EMP0041,2026-07-03,SHIFT_C,108,82,3,2,27,0
EMP0041,2026-07-06,SHIFT_C,118,88,4,2,5,0
EMP0041,2026-07-07,SHIFT_C,125,82,3,2,27,0
EMP0041,2026-07-08,SHIFT_C,119,93,3,1,12,0
EMP0041,2026-07-09,SHIFT_C,93,67,2,1,11,0
EMP0041,2026-07-13,SHIFT_C,98,66,3,1,3,0
EMP0041,2026-07-14,SHIFT_C,99,65,2,1,8,0
EMP0041,2026-07-16,SHIFT_C,121,82,3,2,13,0
EMP0041,2026-07-17,SHIFT_C,121,81,2,1,2,0
EMP0041,2026-07-20,SHIFT_C,106,72,2,1,4,0
EMP0041,2026-07-21,SHIFT_C,96,70,3,2,27,0
EMP0041,2026-07-22,SHIFT_C,119,79,3,1,29,0
EMP0041,2026-07-23,SHIFT_C,106,81,3,2,0,0
EMP0041,2026-07-24,SHIFT_C,121,86,3,2,17,0
EMP0041,2026-07-27,SHIFT_C,120,84,3,1,20,0
EMP0041,2026-07-28,SHIFT_C,104,76,3,2,16,0
EMP0041,2026-07-29,SHIFT_C,125,94,4,2,22,0
EMP0041,2026-07-30,SHIFT_C,105,78,3,1,12,0
EMP0041,2026-07-31,SHIFT_C,123,88,3,2,61,0
EMP0041,2026-08-03,SHIFT_C,130,94,3,2,9,0
EMP0041,2026-08-04,SHIFT_C,123,93,3,1,8,0
EMP0041,2026-08-05,SHIFT_C,90,70,2,1,6,0
EMP0041,2026-08-06,SHIFT_C,127,97,3,2,29,0
EMP0041,2026-08-07,SHIFT_C,129,92,4,2,25,0
EMP0041,2026-08-10,SHIFT_C,120,78,3,1,7,0
EMP0041,2026-08-11,SHIFT_C,123,84,3,2,15,0
EMP0041,2026-08-12,SHIFT_C,103,74,2,1,22,0
